Date,Open,High,Low,Close,Adj Close,Volume,12-day EMA,26-day EMA,MACD line,Signal line,MACD histogram,Up,Down,SMA Up,SMA Down,RS,RSI
10/10/2016,18282.94922,18399.96094,18282.94922,18329.03906,18329.03906,72110000,18258.03018,18277.28129,-19.25110989,-35.2060908,15.9549809,88.548829,0,62.33858821,48.11872214,1.295516286,56.43681528
10/11/2016,18308.42969,18312.33008,18061.96094,18128.66016,18128.66016,88610000,18238.1271,18266.27232,-28.14521794,-33.79391623,5.648698284,0,200.378907,50.64299671,62.43150121,0.811176982,44.78728417
10/12/2016,18132.63086,18193.96094,18082.08984,18144.19922,18144.19922,72230000,18223.67666,18257.22987,-33.55320962,-33.74577491,0.192565288,15.539063,0,44.69852129,62.43150121,0.71596102,41.72361794
10/13/2016,18088.32031,18137.69922,17959.94922,18098.93945,18098.93945,83160000,18204.48632,18245.50465,-41.01833304,-35.20028653,-5.818046504,0,45.259766,44.69852129,56.30636171,0.793844957,44.25382215
10/14/2016,18177.34961,18261.10938,18138.38086,18138.38086,18138.38086,87050000,18194.31625,18237.56956,-43.25330808,-36.81089084,-6.442417238,39.441406,0,47.51576457,44.4049945,1.070054509,51.69209333
10/17/2016,18135.84961,18162.2793,18063.01953,18086.40039,18086.40039,75960000,18177.71381,18226.37184,-48.65803175,-39.18031902,-9.477712727,0,51.980468,37.98214293,48.11788507,0.789356034,44.1139728
10/18/2016,18145.06055,18225.80078,18129.44922,18161.93945,18161.93945,74600000,18175.28699,18221.59907,-46.3120863,-40.60667248,-5.70541382,75.539062,0,35.45354357,48.11788507,0.736805941,42.42304355
10/19/2016,18178.21094,18252.19922,18169.25,18202.61914,18202.61914,88040000,18179.49193,18220.19315,-40.70121847,-40.62558168,-0.075636792,40.679688,0,38.35923557,34.13281257,1.123822875,52.91509421
10/20/2016,18161.86914,18249.05078,18129.07031,18162.34961,18162.34961,88830000,18176.85465,18215.90844,-39.05379217,-40.31122377,1.257431606,0,40.269532,26.59486614,37.00920771,0.718601337,41.81314895
10/21/2016,18152.63086,18168.75977,18049.76953,18145.71094,18145.71094,117810000,18172.06331,18210.70863,-38.64531749,-39.97804252,1.33272503,0,16.638671,26.59486614,34.31905693,0.774929981,43.65974937
10/24/2016,18197.14063,18275.03906,18191.17969,18223.0293,18223.0293,88540000,18179.90423,18211.62127,-31.71703869,-38.32584175,6.608803065,77.318359,0,32.11760607,28.21902907,1.138154186,53.23068811
10/25/2016,18206.51953,18241.68945,18151.69922,18169.26953,18169.26953,83190000,18178.26812,18208.4841,-30.21598063,-36.70386953,6.487888896,0,53.759766,24.07617193,32.05901236,0.750995435,42.88962838
10/26/2016,18103.80078,18236.03906,18062.30078,18199.33008,18199.33008,86340000,18181.50842,18207.80603,-26.29760398,-34.62261642,8.325012435,30.060547,0,26.22335386,31.16406257,0.84146134,45.69530306
10/27/2016,18234.81055,18253.19922,18149.19922,18169.67969,18169.67969,83530000,18179.68862,18204.98186,-25.29323625,-32.75674038,7.463504134,0,29.65039,26.22335386,31.28125,0.838309014,45.60218156
10/28/2016,18193.78906,18257.06055,18094.9707,18161.18945,18161.18945,107850000,18176.84259,18201.73797,-24.89538015,-31.18446834,6.289088188,0,8.490235,19.8984375,31.88769536,0.624016169,38.42425839
10/31/2016,18176.59961,18193.67969,18130.58008,18142.41992,18142.41992,110080000,18171.5468,18197.34404,-25.79724602,-30.10702387,4.309777856,0,18.769531,19.8984375,18.91559707,1.05195926,51.26608898
11/1/2016,18158.24023,18177.00977,17940.83984,18037.09961,18037.09961,101280000,18150.86262,18185.47409,-34.61147079,-31.00791326,-3.603557529,0,105.320313,18.78850443,26.43847657,0.71065004,41.54268981
11/2/2016,18017.7207,18044.15039,17931.89063,17959.64063,17959.64063,88610000,18121.44385,18168.74568,-47.30183398,-34.2666974,-13.03513658,0,77.458984,18.78850443,28.73842071,0.653776511,39.53233745
11/3/2016,17978.75,18006.96094,17904.07031,17930.66992,17930.66992,77860000,18092.09401,18151.11044,-59.01642721,-39.21664336,-19.79978385,0,28.970703,15.97126114,30.80775664,0.518416882,34.1419335
11/4/2016,17928.34961,17986.75977,17883.56055,17888.2793,17888.2793,97760000,18060.7379,18131.64147,-70.90356377,-45.55402744,-25.34953632,0,42.390625,15.97126114,30.12276786,0.530205631,34.64930597
11/7/2016,17994.64063,18263.30078,17994.64063,18259.59961,18259.59961,93450000,18091.33201,18141.11985,-49.78783602,-46.40078916,-3.387046863,371.320312,0,37.09849329,30.12276786,1.231576509,55.18863029
11/8/2016,18251.38086,18400.5,18200.75,18332.74023,18332.74023,79820000,18128.47174,18155.31395,-26.84221217,-42.48907376,15.6468616,73.140625,0,39.41713164,30.12276786,1.308549461,56.68275612
11/9/2016,18317.25977,18650.06055,18252.55078,18589.68945,18589.68945,173110000,18199.42831,18187.48991,11.93839621,-31.60357977,43.54197598,256.949219,0,57.77064729,27.24637271,2.120305991,67.95186103
11/10/2016,18603.14063,18873.66016,18603.14063,18807.88086,18807.88086,164390000,18293.03639,18233.4448,59.59159589,-13.36454463,72.95614053,218.191406,0,73.35574771,26.05789621,2.815106297,73.78841054
11/11/2016,18781.65039,18855.7793,18736.96094,18847.66016,18847.66016,107300000,18378.36313,18278.94223,99.4208946,9.192543213,90.22835138,39.779297,0,70.67438614,26.05789621,2.712206141,73.06184081
11/14/2016,18876.76953,18934.05078,18815.75,18868.68945,18868.68945,112250000,18453.79795,18322.62721,131.1707347,33.58818151,97.5825532,21.029297,0,72.17647879,22.21791293,3.248571503,76.46267694
11/15/2016,18858.21094,18925.25977,18806.06055,18923.06055,18923.06055,100660000,18525.99219,18367.10375,158.8884376,58.64823274,100.2402049,54.371094,0,73.91294643,22.21791293,3.326727702,76.8878453
11/16/2016,18909.84961,18909.84961,18825.89063,18868.14063,18868.14063,87320000,18578.63041,18404.2176,174.4128158,81.80114935,92.61166645,0,54.919922,73.91294643,24.0228795,3.076772975,75.47079501
11/17/2016,18866.2207,18904.0293,18845.26953,18903.82031,18903.82031,89940000,18628.65963,18441.22521,187.4344226,102.927804,84.50661862,35.679688,0,76.46149557,23.41643414,3.265292021,76.55494641
11/18/2016,18905.33008,18915.74023,18853.83008,18867.92969,18867.92969,109880000,18665.47041,18472.83294,192.6374616,120.8697355,71.76772609,0,35.890625,76.46149557,24.63936943,3.103224528,75.62892323
11/21/2016,18898.67969,18960.75977,18883.09961,18956.68945,18956.68945,80520000,18710.27334,18508.67417,201.599169,137.0156222,64.58354679,88.759765,0,82.80147879,17.11648993,4.837526802,82.86945767
11/22/2016,18970.39063,19043.90039,18962.82031,19023.86914,19023.86914,85310000,18758.51885,18546.83676,211.6820868,151.9489151,59.73317162,67.179688,0,87.60002793,11.58370536,7.562349458,88.32096255
11/23/2016,19015.51953,19083.75977,19000.38086,19083.17969,19083.17969,77880000,18808.46667,18586.56586,221.9008028,165.9392927,55.96151016,59.310547,0,91.83649557,9.514369429,9.65239959,90.61244378
11/25/2016,19093.7207,19152.14063,19093.7207,19152.14063,19152.14063,45890000,18861.33958,18628.46029,232.8792927,179.3272927,53.55200003,68.960937,0,96.76227679,6.486467643,14.91756101,93.71763049
11/28/2016,19122.14063,19138.7207,19072.25,19097.90039,19097.90039,88460000,18897.73355,18663.23363,234.4999223,190.3618186,44.13810371,0,54.240234,70.23939736,10.36077007,6.779360692,87.14547326
11/29/2016,19064.07031,19144.40039,19062.2207,19121.59961,19121.59961,81510000,18932.17449,18697.18667,234.9878185,199.2870186,35.70079991,23.699218,0,66.70786829,10.36077007,6.438504843,86.55643814
11/30/2016,19135.64063,19225.28906,19123.38086,19123.58008,19123.58008,164570000,18961.6215,18728.77136,232.8501356,205.999642,26.85049362,1.980469,0,48.49581471,10.36077007,4.680715273,82.39658297
12/1/2016,19149.19922,19214.30078,19138.78906,19191.92969,19191.92969,108800000,18997.05353,18763.07939,233.9741406,211.5945417,22.37959887,68.34961,0,37.79282929,10.36077007,3.647685358,78.48391354
12/2/2016,19161.25,19196.14063,19141.17969,19170.41992,19170.41992,84920000,19023.72528,18793.25276,230.4725205,215.3701375,15.10238304,0,21.509766,34.95145093,11.89718193,2.937792423,74.60506059
12/5/2016,19244.34961,19274.84961,19186.73047,19216.24023,19216.24023,317800000,19053.34297,18824.58517,228.7578001,218.04767,10.7101301,45.820312,0,36.72223771,11.89718193,3.086633283,75.52997955
12/6/2016,19219.91016,19255.89063,19184.74023,19251.7793,19251.7793,284960000,19083.87163,18856.22918,227.6424566,219.9666273,7.675829322,35.539063,0,35.37709264,11.89718193,2.973569107,74.83370811
12/7/2016,19241.99023,19558.41992,19229.83008,19549.61914,19549.61914,385200000,19155.5251,18907.5914,247.9336998,225.5600418,22.373658,297.839844,0,56.65136721,7.974330357,7.104216238,87.66074386
12/8/2016,19559.93945,19664.9707,19527.83008,19614.81055,19614.81055,324570000,19226.1844,18959.978,266.2063962,233.6893127,32.51708354,65.191406,0,58.75934707,7.974330357,7.368561928,88.05051563
12/9/2016,19631.34961,19757.74023,19623.18945,19756.84961,19756.84961,334470000,19307.8252,19019.00553,288.8196717,244.7153845,44.10428716,142.039062,0,68.90499436,5.410714286,12.73491645,92.71928589
12/12/2016,19770.19922,19824.58984,19747.74023,19796.42969,19796.42969,333660000,19382.99512,19076.5925,306.4026183,257.0528313,49.34978702,39.580079,0,65.39215964,5.410714286,12.08567967,92.35805839
12/13/2016,19852.21094,19953.75,19846.44922,19911.21094,19911.21094,388420000,19464.25909,19138.41609,325.8430024,270.8108655,55.03213695,114.78125,0,68.79227121,5.410714286,12.71408313,92.70822562
12/14/2016,19876.13086,19966.42969,19748.66992,19792.5293,19792.5293,408430000,19514.7622,19186.86892,327.8932808,282.2273485,45.66593222,0,118.681641,64.55580357,13.88797436,4.648323932,82.29563297
12/15/2016,19811.5,19951.28906,19811.5,19852.24023,19852.24023,357350000,19566.6819,19236.15568,330.5262142,291.8871217,38.63909256,59.710937,0,63.89508929,13.88797436,4.600749371,82.1452464
12/16/2016,19909.00977,19923.16992,19821,19843.41016,19843.41016,573470000,19609.25548,19281.1375,328.1179797,299.1332933,28.98468639,0,8.830078,63.89508929,10.64439179,6.002699879,85.71979355
12/19/2016,19836.66016,19917.7793,19832.94922,19883.06055,19883.06055,302310000,19651.37933,19325.72439,325.6549441,304.4376235,21.21732067,39.650391,0,65.03445879,10.64439179,6.109739297,85.93478666
12/20/2016,19920.58984,19987.63086,19920.41992,19974.61914,19974.61914,284080000,19701.10853,19373.79067,327.3178674,309.0136722,18.30419518,91.558594,0,71.43289629,10.64439179,6.71084809,87.03125793
12/21/2016,19968.9707,19986.56055,19941.96094,19941.96094,19941.96094,256640000,19738.16275,19415.87735,322.2853966,311.6680171,10.61737952,0,32.658203,66.55078129,12.97712057,5.12831648,83.68230487
12/22/2016,19922.67969,19933.83008,19882.18945,19918.88086,19918.88086,258290000,19765.96554,19453.13687,312.8286637,311.9001464,0.928517258,0,23.080079,66.55078129,13.08928579,5.084370712,83.56444656
12/23/2016,19908.60938,19934.15039,19899.06055,19933.81055,19933.81055,158260000,19791.78785,19488.74233,303.0455157,310.1292203,-7.0837046,14.929688,0,64.34430814,13.08928579,4.915799777,83.09611485
12/27/2016,19943.46094,19980.24023,19939.80078,19945.03906,19945.03906,158540000,19815.36496,19522.54209,292.8228681,306.6679498,-13.84508178,11.228516,0,62.6078405,13.08928579,4.783136492,82.70834518
12/28/2016,19964.31055,19981.10938,19827.31055,19833.67969,19833.67969,188350000,19818.18261,19545.58932,272.5932895,299.8530178,-27.25972826,0,111.359375,41.33356593,21.04352686,1.964193845,66.26401469
12/29/2016,19835.46094,19878.43945,19788.93945,19819.7793,19819.7793,172040000,19818.42825,19565.89969,252.5285653,290.3881273,-37.859562,0,13.900391,36.67703693,22.03641193,1.664383342,62.46786323
12/30/2016,19833.16992,19852.55078,19718.66992,19762.59961,19762.59961,271910000,19809.83923,19580.47005,229.3691787,278.1843376,-48.81515886,0,57.179688,26.53138964,26.12067536,1.015723724,50.39002676
1/3/2017,19872.85938,19938.5293,19775.92969,19881.75977,19881.75977,339180000,19820.90393,19602.78781,218.1161199,266.170694,-48.05457411,119.160157,0,32.21568093,26.12067536,1.233340275,55.22401977
1/4/2017,19890.93945,19956.14063,19878.83008,19942.16016,19942.16016,280010000,19839.55873,19627.9265,211.6322318,255.2630016,-43.63076976,60.40039,0,28.33133379,26.12067536,1.084632514,52.02991447
1/5/2017,19924.56055,19948.59961,19811.11914,19899.28906,19899.28906,269920000,19848.74801,19648.02743,200.720583,244.3545179,-43.63393491,0,42.871093,28.33133379,20.70563621,1.368290908,57.77545755
1/6/2017,19906.96094,19999.63086,19834.08008,19963.80078,19963.80078,277700000,19866.44844,19671.41805,195.0303902,234.4896923,-39.45930217,64.511718,0,28.67424671,20.70563621,1.384852241,58.06868104
1/9/2017,19931.41016,19943.7793,19887.38086,19887.38086,19887.38086,287510000,19869.66881,19687.41529,182.2535172,224.0424573,-41.78894007,0,76.419922,28.67424671,25.53348221,1.123005725,52.89697112
1/10/2017,19876.34961,19957.11914,19836.0293,19855.5293,19855.5293,299410000,19867.4935,19699.86818,167.6253182,212.7590295,-45.13371128,0,31.851562,25.84207593,27.80859379,0.929283808,48.16729421
1/11/2017,19887.38086,19973.41992,19833.16016,19954.2793,19954.2793,336150000,19880.84516,19718.71345,162.1317114,202.6335659,-40.5018545,98.75,0,26.35574779,27.80859379,0.947755503,48.65885382
1/12/2017,19926.21094,19929.28906,19770.4707,19891,19891,306290000,19882.40745,19731.47542,150.9320275,192.2932582,-41.36123071,0,63.279297,26.35574779,29.99581479,0.878647504,46.77021645
1/13/2017,19912.53906,19952.0293,19849.38086,19885.73047,19885.73047,263780000,19882.91868,19742.90172,140.0169618,181.8379989,-41.8210371,0,5.269531,26.35574779,28.72363279,0.917563178,47.85047964
1/17/2017,19848.82031,19882.99023,19775.34961,19826.76953,19826.76953,341900000,19874.28035,19749.11415,125.1662006,170.5036393,-45.33743861,0,58.960938,25.2893415,32.93512836,0.767853133,43.43421514
1/18/2017,19822.73047,19828.19922,19739,19804.7207,19804.7207,279760000,19863.57887,19753.23315,110.3457126,158.4720539,-48.12634133,0,22.048828,24.48730464,34.51004464,0.709570355,41.50577092
1/19/2017,19813.55078,19824.14063,19677.93945,19732.40039,19732.40039,301750000,19843.39756,19751.68998,91.70757641,145.1191584,-53.41158201,0,72.320312,24.48730464,31.72154014,0.771945641,43.56486019
1/20/2017,19795.06055,19843.93945,19759.14063,19827.25,19827.25,435260000,19840.91332,19757.28702,83.62629805,132.8205863,-49.1942883,94.849609,0,31.26227671,30.72865507,1.017365604,50.43040299
1/23/2017,19794.78906,19833.98047,19732.35938,19799.84961,19799.84961,326690000,19834.59583,19760.43981,74.15601973,121.087673,-46.93165329,0,27.400391,31.26227671,28.60156243,1.093026886,52.22230509
1/24/2017,19794.67969,19949.24023,19786.71094,19912.71094,19912.71094,374460000,19846.61354,19771.71915,74.8943861,111.8490156,-36.95462954,112.861329,0,30.81236043,28.60156243,1.077296407,51.86050499
1/25/2017,19994.48047,20082,19994.48047,20068.50977,20068.50977,372240000,19880.75142,19793.70364,87.04777753,106.888768,-19.84099049,155.798828,0,37.62653457,28.60156243,1.315541228,56.81355237
1/26/2017,20076.25,20125.58008,20067.5293,20100.91016,20100.91016,356730000,19914.62199,19816.45968,98.16231443,105.1434773,-6.981162869,32.40039,0,39.94084814,25.5393415,1.563894987,60.9968425
1/27/2017,20103.35938,20115.9707,20072.64063,20093.7793,20093.7793,343130000,19942.18466,19837.00187,105.1827826,105.1513384,0.031444265,0,7.130859,35.33286829,26.04868857,1.356416397,57.56267859
1/30/2017,20028.61914,20028.61914,19870.39063,19971.13086,19971.13086,317280000,19946.63792,19846.93735,99.70056429,104.0611836,-4.360619265,0,122.648438,35.33286829,29.35072543,1.203815843,54.62415778
1/31/2017,19913.16016,19918.16992,19784.76953,19864.08984,19864.08984,373750000,19933.93821,19848.20791,85.73030582,100.395008,-14.66470219,0,107.041015,35.33286829,34.72140064,1.017610685,50.43642426
2/1/2017,19923.81055,19967.73047,19845.99023,19890.93945,19890.93945,426670000,19927.32302,19851.37321,75.94981223,95.50596885,-19.55615662,26.849609,0,30.19712607,34.72140064,0.869697809,46.5154211
2/2/2017,19858.33984,19922.75,19831.08984,19884.91016,19884.91016,347220000,19920.79796,19853.85743,66.94053786,89.79288265,-22.85234479,0,6.029297,30.19712607,30.63211493,0.985799581,49.64245086
2/3/2017,19964.21094,20081.48047,19964.21094,20071.46094,20071.46094,344220000,19943.97688,19869.9762,74.0006783,86.63444178,-12.63376348,186.550782,0,43.52218193,30.25571986,1.43847782,58.99081009
2/6/2017,20025.60938,20094.94922,20002.81055,20052.41992,20052.41992,281720000,19960.66043,19883.49055,77.16987334,84.74152809,-7.57165475,0,19.041016,43.52218193,27.40429686,1.588151747,61.36238916
2/7/2017,20107.61914,20155.34961,20068.67969,20090.28906,20090.28906,279670000,19980.60329,19898.80896,81.79433229,84.15208893,-2.357756641,37.869141,0,46.22712057,25.82938057,1.789710769,64.15399005
2/8/2017,20049.28906,20068.2793,20015.33008,20054.33984,20054.33984,280410000,19991.94738,19910.32977,81.61761078,83.6451933,-2.027582521,0,35.949219,46.22712057,23.23144536,1.989851249,66.55352001
2/9/2017,20061.73047,20206.35938,20061.73047,20172.40039,20172.40039,325310000,20019.70938,19929.74241,89.96697391,84.90954942,5.057424484,118.060547,0,47.88504471,23.23144536,2.061216768,67.33325093
2/10/2017,20211.23047,20298.21094,20204.75977,20269.36914,20269.36914,312230000,20058.11857,19954.89994,103.2186319,88.57136593,14.647266,96.96875,0,54.811384,21.27427457,2.576416122,72.03904787
2/13/2017,20338.53906,20441.48047,20322.94922,20412.16016,20412.16016,314620000,20112.58651,19988.77107,123.8154406,95.62018086,28.19525975,142.791015,0,56.94921871,21.27427457,2.676905317,72.80321592
2/14/2017,20374.2207,20504.41016,20374.01953,20504.41016,20504.41016,356580000,20172.86707,20026.96656,145.9005136,105.6762474,40.2242662,92.25,0,52.41001671,21.27427457,2.463539546,71.12780187
2/15/2017,20504.26953,20620.44922,20496.0293,20611.85938,20611.85938,384380000,20240.40435,20070.29195,170.1123972,118.5634774,51.54891986,107.449219,0,57.77064736,21.27427457,2.715516675,73.08584277
2/16/2017,20627.31055,20639.86914,20556.83008,20619.76953,20619.76953,354120000,20298.76822,20110.99399,187.7742285,132.4056276,55.36860091,7.910156,0,58.3356585,20.7649275,2.809336007,73.74870586
2/17/2017,20564.13086,20624.05078,20532.60938,20624.05078,20624.05078,340620000,20348.81169,20148.9982,199.8134926,145.8872006,53.92629198,4.28125,0,58.64146207,12.00432479,4.885027948,83.00772725
2/21/2017,20663.42969,20757.64063,20663.36914,20743,20743,336880000,20409.45605,20192.99833,216.4577142,160.0013033,56.45641086,118.949219,0,67.13783486,4.358538,15.40375118,93.9038334
2/22/2017,20715.41016,20781.58984,20692.39063,20775.59961,20775.59961,310530000,20465.78583,20236.15398,229.6318428,173.9274112,55.70443155,32.599609,0,67.54854914,4.358538,15.4979833,93.9386531
2/23/2017,20817.21094,20840.69922,20746.41016,20810.32031,20810.32031,302110000,20518.79113,20278.68482,240.1063091,187.1631908,52.94311835,34.720704,0,70.02859943,3.927873929,17.82862706,94.6889383
2/24/2017,20751.91016,20821.75977,20733.94922,20821.75977,20821.75977,292540000,20565.40169,20318.9126,246.4890946,199.0283716,47.46072307,11.439453,0,57.52064736,3.927873929,14.64421934,93.60786257
2/27/2017,20808.71094,20851.33008,20774.75977,20837.43945,20837.43945,256540000,20607.25365,20357.32199,249.9316612,209.2090295,40.72263171,15.679687,0,58.640625,2.567801357,22.83690085,95.80482376
2/28/2017,20833.88086,20841.24023,20781.21094,20812.24023,20812.24023,339210000,20638.79005,20391.01964,247.7704106,216.9213057,30.84910486,0,25.199219,55.93568636,4.367745571,12.80653496,92.75705307
3/1/2017,20957.28906,21169.10938,20957.28906,21115.55078,21115.55078,392820000,20712.13786,20444.68861,267.4492418,227.0268929,40.42234885,303.310547,0,77.60072543,1.799944214,43.11285028,97.73308686
3/2/2017,21128.91016,21129.19922,20996.60938,21002.9707,21002.9707,319910000,20756.88137,20486.04284,270.8385279,235.7892199,35.04930798,0,112.580078,69.16782921,9.841378357,7.028266438,87.54401081
3/3/2017,21008.75,21039.96094,20953.85938,21005.71094,21005.71094,254420000,20795.16284,20524.53678,270.6260668,242.7565893,27.8694775,2.740235,0,62.437221,9.841378357,6.344357338,86.38410478
3/6/2017,20955.71094,20986.42969,20912.10938,20954.33984,20954.33984,266620000,20819.65161,20556.37404,263.2775719,246.8607858,16.41678609,0,51.371094,52.23786279,13.51074221,3.866394751,79.45090666
3/7/2017,20934.89063,20970.53906,20901.25977,20924.75977,20924.75977,274630000,20835.8221,20583.66187,252.1602256,247.9206738,4.239551804,0,29.580078,45.64857707,15.62360493,2.921769802,74.50130807
3/8/2017,20940.43945,20951.43945,20835.58008,20855.73047,20855.73047,296780000,20838.88492,20603.8151,235.0698225,245.3505035,-10.28068097,0,69.029297,37.97363286,20.554269,1.847481555,64.88124749
3/9/2017,20864.32031,20900.57031,20777.16016,20858.18945,20858.18945,275960000,20841.85485,20622.65765,219.1972055,240.1198439,-20.92263838,2.458984,0,37.58426343,20.554269,1.828538073,64.64604774
3/10/2017,20919.00977,20940.28906,20827.66016,20902.98047,20902.98047,315430000,20851.25879,20643.4223,207.8364931,233.6631738,-25.82668062,44.791016,0,40.47781814,20.554269,1.969314411,66.32219221
3/13/2017,20899.2793,20926.06055,20845.71094,20881.48047,20881.48047,289260000,20855.90828,20661.05624,194.8520433,225.9009477,-31.04890434,0,21.5,31.98144536,22.08998329,1.447780424,59.14666241
3/14/2017,20848.59961,20874,20786.31055,20837.36914,20837.36914,246820000,20853.05611,20674.11645,178.9396529,216.5086887,-37.56903585,0,44.111328,29.65290186,25.24079243,1.174800749,54.01877619
3/15/2017,20874.7793,20977.4707,20859.59961,20950.09961,20950.09961,306590000,20867.98588,20694.55965,173.4262258,207.8921961,-34.4659703,112.730468,0,35.22502786,25.24079243,1.395559508,58.25609855
3/16/2017,20969.26953,21000.10938,20893.5,20934.55078,20934.55078,264360000,20878.22663,20712.33677,165.8898597,199.4917288,-33.60186916,0,15.548828,34.40792407,26.351423,1.305733056,56.629845
3/17/2017,20965.36914,20980.50977,20911.07031,20914.61914,20914.61914,535280000,20883.82548,20727.32065,156.5048282,190.8943487,-34.38952051,0,19.93164,33.28794643,27.77511157,1.198481106,54.51405075
3/20/2017,20916.26953,20955.44922,20885.69922,20905.85938,20905.85938,253610000,20887.21531,20740.54574,146.6695678,182.0493925,-35.37982477,0,8.759766,33.28794643,26.60086493,1.251385867,55.58291386
3/21/2017,20956.33008,20970.03906,20653.25977,20668.00977,20668.00977,369320000,20853.49138,20735.17271,118.3186733,169.3032487,-50.98457537,0,237.849609,11.62290736,43.59012271,0.26664085,21.05102245
3/22/2017,20640.41992,20686.21094,20578.94922,20661.30078,20661.30078,325090000,20823.92359,20729.70071,94.22288345,154.2871756,-60.06429219,0,6.708985,11.62290736,36.02790179,0.3226085,24.39183629
3/23/2017,20645.07031,20757.89063,20618.61914,20656.58008,20656.58008,280050000,20798.17844,20724.28437,73.89407026,138.2085546,-64.3144843,0,4.720703,11.42717629,36.36509486,0.314234744,23.9100926
3/24/2017,20674.44922,20718.33008,20529.66992,20596.7207,20596.7207,292980000,20767.18494,20714.83521,52.34973291,121.0367902,-68.68705732,0,59.859375,11.42717629,36.97140064,0.309081509,23.61056256
3/27/2017,20488.34961,20578.46094,20412.80078,20550.98047,20550.98047,269380000,20733.92271,20702.69782,31.22489458,103.0744111,-71.84951652,0,45.740234,11.42717629,38.1256975,0.299723731,23.0605723
3/28/2017,20542.14063,20735.60938,20520.09961,20701.5,20701.5,299670000,20728.9346,20702.60909,26.32551209,87.7246313,-61.39911921,150.519531,0,22.17857136,33.19503343,0.668129207,40.05260529
3/29/2017,20675.75,20684.73047,20625.0293,20659.32031,20659.32031,238320000,20718.22471,20699.40252,18.82219737,73.94414452,-55.12194714,0,42.179687,22.00292964,36.20786821,0.607683654,37.79870823
3/30/2017,20662.78906,20753.7793,20643.59961,20728.49023,20728.49023,270900000,20719.80402,20701.55716,18.24686247,62.80468811,-44.55782563,69.169921,0,23.74428,36.20786821,0.655776801,39.60538647
3/31/2017,20700.33984,20722.58984,20660.67969,20663.2207,20663.2207,303770000,20711.0989,20698.71742,12.38147382,52.72004525,-40.33857143,0,65.269531,23.74428,39.33426329,0.603653863,37.64240384
4/3/2017,20665.16992,20692.33984,20517.82031,20650.21094,20650.21094,285670000,20701.73152,20695.12435,6.60716843,43.49746989,-36.89030146,0,13.009765,23.74428,37.11272307,0.639788138,39.01651215
4/4/2017,20634.93945,20701.28906,20605.30078,20689.24023,20689.24023,237390000,20699.80978,20694.68849,5.121292734,35.82223446,-30.70094172,39.029296,0,18.47991057,37.11272307,0.497940034,33.24165336
4/5/2017,20745.06055,20887.5,20639.55078,20648.15039,20648.15039,284980000,20691.86218,20691.24122,0.620960565,28.78197968,-28.16101911,0,41.089843,18.47991057,38.93708129,0.474609549,32.18543845
4/6/2017,20653.76953,20746.46094,20612.16992,20662.94922,20662.94922,251720000,20687.41404,20689.14552,-1.731483893,22.67928696,-24.41077086,14.798828,0,19.53696971,37.51339271,0.520799861,34.24512813
4/7/2017,20647.81055,20726.07031,20606.94922,20656.09961,20656.09961,219730000,20682.59643,20686.69767,-4.101242782,17.32318101,-21.4244238,0,6.84961,19.53696971,37.376953,0.522700973,34.32722396
4/10/2017,20668.2207,20750.33008,20614.85938,20658.01953,20658.01953,230480000,20678.81537,20684.57337,-5.757997505,12.70694531,-18.46494282,1.919922,0,19.674107,20.38769521,0.964999074,49.10939077
4/11/2017,20644.32031,20660.0293,20512.56055,20651.30078,20651.30078,255120000,20674.58236,20682.10873,-7.526375165,8.660281215,-16.18665638,0,6.71875,19.674107,20.38839271,0.964966061,49.10853576
4/12/2017,20637.94922,20642.53906,20553.0293,20591.85938,20591.85938,267670000,20661.85574,20675.42359,-13.56785016,4.21465494,-17.7825051,0,59.441406,19.674107,24.29701436,0.809733522,44.74324601
4/13/2017,20561.68945,20612.26953,20453.25,20453.25,20453.25,235810000,20629.76255,20658.96629,-29.20373826,-2.4690237,-26.73471456,0,138.609375,19.674107,29.92201436,0.657512785,39.66864033
4/17/2017,20484.75,20644.41016,20484.75,20636.91992,20636.91992,229240000,20630.86369,20657.33323,-26.46954014,-7.269126988,-19.20041315,183.669922,0,32.79338714,26.65485479,1.230296972,55.16292169
4/18/2017,20561.39063,20600.11914,20462.2793,20523.2793,20523.2793,263180000,20614.31224,20647.40331,-33.09106394,-12.43351438,-20.65754956,0,113.640625,22.04199207,34.77204229,0.633899841,38.79673803
4/19/2017,20503.51953,20546.68945,20379.55078,20404.49023,20404.49023,294790000,20582.03193,20629.40974,-47.37781196,-19.4223739,-27.95543807,0,118.789063,22.04199207,40.24414057,0.547706865,35.38828169
4/20/2017,20406.67969,20629.7793,20406.67969,20578.71094,20578.71094,312440000,20581.52101,20625.65428,-44.13326708,-24.36455253,-19.76871455,174.220704,0,29.54561943,40.24414057,0.734159533,42.33517844
4/21/2017,20578.09961,20601.40039,20505.33008,20547.75977,20547.75977,369600000,20576.32697,20619.88431,-43.55734088,-28.2031102,-15.35423068,0,30.951172,29.54561943,37.79282921,0.78177845,43.87629953
4/24/2017,20723.58984,20792.19922,20723.58984,20763.89063,20763.89063,342400000,20605.18292,20630.55145,-25.36852857,-27.63619388,2.267665305,216.130859,0,44.98353793,36.86356029,1.220271118,54.96045542
